country,year,sex,age,suicides_no,population,suicides/100kpop,country-year,gdp_for_year,gdp_per_capita,generation,popNorma
Norway,2004,1,5,75,411352,18.23,Norway2004,"264,357,494,659",61450,2,0.009384193598639203
Norway,2004,2,4,73,635240,11.49,Norway2004,"264,357,494,659",61450,3,0.014495215790293586
Norway,2004,2,5,41,426811,9.61,Norway2004,"264,357,494,659",61450,2,0.009737099033770989
Norway,2004,2,2,20,273419,7.31,Norway2004,"264,357,494,659",61450,5,0.006235393198611225
Norway,2004,2,3,20,315751,6.33,Norway2004,"264,357,494,659",61450,4,0.007201768312137244
Norway,2004,2,6,13,220877,5.89,Norway2004,"264,357,494,659",61450,2,0.005035939328846412
Norway,2004,2,1,3,301536,0.99,Norway2004,"264,357,494,659",61450,5,0.006877261503132889
Norway,2004,1,1,0,318382,0.0,Norway2004,"264,357,494,659",61450,5,0.007261830036688103
Norway,2005,1,3,73,316562,23.06,Norway2005,"308,722,079,938",71215,4,0.0072202822074663
Norway,2005,1,4,135,665154,20.3,Norway2005,"308,722,079,938",71215,3,0.015178106869052382
Norway,2005,1,6,25,133579,18.72,Norway2005,"308,722,079,938",71215,2,0.003043058891810731
Norway,2005,1,5,73,422027,17.3,Norway2005,"308,722,079,938",71215,2,0.009627887596959393
Norway,2005,1,2,50,290219,17.23,Norway2005,"308,722,079,938",71215,5,0.006618911622197097
Norway,2005,2,3,33,311116,10.61,Norway2005,"308,722,079,938",71215,4,0.0070959583184872135
Norway,2005,2,4,62,641651,9.66,Norway2005,"308,722,079,938",71215,3,0.014641569160151267
Norway,2005,2,5,42,435604,9.64,Norway2005,"308,722,079,938",71215,2,0.009937829837258523
Norway,2005,2,2,20,278355,7.19,Norway2005,"308,722,079,938",71215,5,0.006348074564017169
Norway,2005,2,6,15,221019,6.79,Norway2005,"308,722,079,938",71215,2,0.005039180972664816
Norway,2005,1,1,4,318304,1.26,Norway2005,"308,722,079,938",71215,5,0.00726004941543574
Norway,2005,2,1,1,301502,0.33,Norway2005,"308,722,079,938",71215,5,0.00687648533489468
Norway,2006,1,6,34,134769,25.23,Norway2006,"345,424,664,369",79007,2,0.0030702247801480636
Norway,2006,1,2,68,296501,22.93,Norway2006,"345,424,664,369",79007,5,0.0067623201184451
Norway,2006,1,5,90,432581,20.81,Norway2006,"345,424,664,369",79007,2,0.00986881934949066
Norway,2006,1,3,63,312881,20.14,Norway2006,"345,424,664,369",79007,4,0.007136250581441324
Norway,2006,1,4,135,672675,20.07,Norway2006,"345,424,664,369",79007,3,0.015349799849039843
Norway,2006,2,4,61,648666,9.4,Norway2006,"345,424,664,369",79007,3,0.014801710930475963
Norway,2006,2,5,35,443984,7.88,Norway2006,"345,424,664,369",79007,2,0.010129132479499571
Norway,2006,2,3,21,307388,6.83,Norway2006,"345,424,664,369",79007,4,0.007010853754015301
Norway,2006,2,2,18,283975,6.34,Norway2006,"345,424,664,369",79007,5,0.006476370608097681
Norway,2006,2,6,6,220894,2.72,Norway2006,"345,424,664,369",79007,2,0.005036327412965516
Norway,2006,1,1,1,317159,0.32,Norway2006,"345,424,664,369",79007,5,0.007233910808590155
Norway,2006,2,1,0,300630,0.0,Norway2006,"345,424,664,369",79007,5,0.006856578902432365
Norway,2007,1,6,31,135701,22.84,Norway2007,"401,082,621,083",90797,2,0.003091500921266042
Norway,2007,1,3,60,312302,19.21,Norway2007,"401,082,621,083",90797,4,0.0071230328929141684
Norway,2007,1,4,127,682978,18.6,Norway2007,"401,082,621,083",90797,3,0.015585001653694917
Norway,2007,1,5,71,443643,16.0,Norway2007,"401,082,621,083",90797,2,0.010121347968639881
Norway,2007,1,2,45,303717,14.82,Norway2007,"401,082,621,083",90797,5,0.006927050412766269
Norway,2007,2,4,62,656105,9.45,Norway2007,"401,082,621,083",90797,3,0.014971531975300684
Norway,2007,2,5,39,452989,8.61,Norway2007,"401,082,621,083",90797,2,0.010334702920237117
Norway,2007,2,3,21,305124,6.88,Norway2007,"401,082,621,083",90797,4,0.006959170080741586
Norway,2007,2,6,13,220209,5.9,Norway2007,"401,082,621,083",90797,2,0.005020689905813354
Norway,2007,2,2,14,289740,4.83,Norway2007,"401,082,621,083",90797,5,0.00660797678142938
Norway,2007,1,1,2,315302,0.63,Norway2007,"401,082,621,083",90797,6,0.00719151832569736
Norway,2007,2,1,0,299559,0.0,Norway2007,"401,082,621,083",90797,6,0.006832129602928766
Norway,2008,1,6,29,136042,21.32,Norway2008,"462,554,432,624",103431,2,0.0030992854321257313
Norway,2008,1,3,59,314848,18.74,Norway2008,"462,554,432,624",103431,4,0.007181154196869504
Norway,2008,1,4,127,694003,18.3,Norway2008,"462,554,432,624",103431,3,0.015836685619173146
Norway,2008,1,5,83,455657,18.22,Norway2008,"462,554,432,624",103431,2,0.010395609298458968
Norway,2008,1,2,48,310905,15.44,Norway2008,"462,554,432,624",103431,5,0.007091141509714796
Norway,2008,2,4,59,662760,8.9,Norway2008,"462,554,432,624",103431,3,0.015123455493691396
Norway,2008,2,3,27,305368,8.84,Norway2008,"462,554,432,624",103431,4,0.006964740229274619
Norway,2008,2,5,35,463679,7.55,Norway2008,"462,554,432,624",103431,2,0.010578739345721223
Norway,2008,2,6,16,219018,7.31,Norway2008,"462,554,432,624",103431,2,0.004993501188998427
Norway,2008,2,2,21,296143,7.09,Norway2008,"462,554,432,624",103431,5,0.006754147523466305
Norway,2008,1,1,1,314384,0.32,Norway2008,"462,554,432,624",103431,6,0.007170561783265703
Norway,2008,2,1,0,299282,0.0,Norway2008,"462,554,432,624",103431,6,0.006825806114635118
Norway,2009,1,6,36,136204,26.43,Norway2009,"386,622,457,580",85394,2,0.0031029836454960235
Norway,2009,1,5,111,468346,23.7,Norway2009,"386,622,457,580",85394,2,0.010685279850654273
Norway,2009,1,4,153,702700,21.77,Norway2009,"386,622,457,580",85394,3,0.01603522488881162
Norway,2009,1,3,64,317068,20.18,Norway2009,"386,622,457,580",85394,4,0.007231833417129065
Norway,2009,1,2,51,317853,16.05,Norway2009,"386,622,457,580",85394,5,0.007249753772040667
Norway,2009,2,3,31,306776,10.11,Norway2009,"386,622,457,580",85394,4,0.0069968827257275296
Norway,2009,2,4,59,669131,8.82,Norway2009,"386,622,457,580",85394,3,0.0152688957244453
Norway,2009,2,5,39,475431,8.2,Norway2009,"386,622,457,580",85394,2,0.010847019614410577
Norway,2009,2,2,18,302896,5.94,Norway2009,"386,622,457,580",85394,5,0.006908308232661269
Norway,2009,2,6,7,217354,3.22,Norway2009,"386,622,457,580",85394,2,0.00495551460228135
Norway,2009,2,1,3,299406,1.0,Norway2009,"386,622,457,580",85394,6,0.006828636845856823
Norway,2009,1,1,1,314371,0.32,Norway2009,"386,622,457,580",85394,6,0.007170265013056976
Norway,2010,1,6,31,136494,22.71,Norway2010,"429,130,952,709",93638,2,0.0031096039039983986
Norway,2010,1,5,99,481582,20.56,Norway2010,"429,130,952,709",93638,2,0.010987437580093714
Norway,2010,1,3,62,320142,19.37,Norway2010,"429,130,952,709",93638,4,0.007302008157254242
Norway,2010,1,4,132,709067,18.62,Norway2010,"429,130,952,709",93638,4,0.016180573805655143
Norway,2010,1,2,59,325364,18.13,Norway2010,"429,130,952,709",93638,5,0.007421218467252183
Norway,2010,2,4,68,674673,10.08,Norway2010,"429,130,952,709",93638,4,0.015395411147273448
Norway,2010,2,5,49,487412,10.05,Norway2010,"429,130,952,709",93638,2,0.01112052760446905
Norway,2010,2,3,24,309282,7.76,Norway2010,"429,130,952,709",93638,4,0.0070540908905790895
Norway,2010,2,6,10,215798,4.63,Norway2010,"429,130,952,709",93638,2,0.004919993491144468
Norway,2010,2,2,13,309730,4.2,Norway2010,"429,130,952,709",93638,5,0.007064318048541379
Norway,2010,1,1,1,313990,0.32,Norway2010,"429,130,952,709",93638,6,0.007161567363093511
Norway,2010,2,1,0,299351,0.0,Norway2010,"429,130,952,709",93638,6,0.006827381279589131
Norway,2011,1,6,36,137152,26.25,Norway2011,"498,831,558,926",107430,2,0.003124625042255512
Norway,2011,1,4,161,715422,22.5,Norway2011,"498,831,558,926",107430,4,0.016325648780767536
Norway,2011,1,3,73,326867,22.33,Norway2011,"498,831,558,926",107430,5,0.007455529669076562
Norway,2011,1,5,103,495066,20.81,Norway2011,"498,831,558,926",107430,3,0.011295256771976564
Norway,2011,1,2,58,332779,17.43,Norway2011,"498,831,558,926",107430,5,0.007590491628614638
Norway,2011,2,4,72,678645,10.61,Norway2011,"498,831,558,926",107430,4,0.015486085860278394
Norway,2011,2,5,39,499653,7.81,Norway2011,"498,831,558,926",107430,3,0.011399970998702064
Norway,2011,2,3,23,313943,7.33,Norway2011,"498,831,558,926",107430,5,0.007160494424646574
Norway,2011,2,2,20,316334,6.32,Norway2011,"498,831,558,926",107430,5,0.007215077314574778
Norway,2011,2,6,6,214592,2.8,Norway2011,"498,831,558,926",107430,2,0.0048924623471656254
Norway,2011,2,1,4,299327,1.34,Norway2011,"498,831,558,926",107430,6,0.006826833396126866
Norway,2011,1,1,3,313520,0.96,Norway2011,"498,831,558,926",107430,6,0.007150837978624144
Norway,2012,1,6,33,138390,23.85,Norway2012,"510,229,136,227",108408,2,0.0031528866975173756
Norway,2012,1,4,148,721883,20.5,Norway2012,"510,229,136,227",108408,4,0.016473143574504936
Norway,2012,1,3,61,336168,18.15,Norway2012,"510,229,136,227",108408,5,0.00766785733918205
Norway,2012,1,5,81,508097,15.94,Norway2012,"510,229,136,227",108408,3,0.011592734663509154
Norway,2012,1,2,45,338854,13.28,Norway2012,"510,229,136,227",108408,5,0.0077291746300006
Norway,2012,2,4,60,682003,8.8,Norway2012,"510,229,136,227",108408,4,0.01556274388804038
Norway,2012,2,6,14,213622,6.55,Norway2012,"510,229,136,227",108408,2,0.00487031872389906
Norway,2012,2,2,21,321497,6.53,Norway2012,"510,229,136,227",108408,5,0.00733294074439465
Norway,2012,2,5,33,511533,6.45,Norway2012,"510,229,136,227",108408,3,0.011671173312523502
Norway,2012,2,3,17,321049,5.3,Norway2012,"510,229,136,227",108408,5,0.00732271358643236
Norway,2012,2,1,1,299751,0.33,Norway2012,"510,229,136,227",108408,6,0.00683651267062689
Norway,2012,1,1,1,313738,0.32,Norway2012,"510,229,136,227",108408,6,0.007155814586739723
Norway,2013,1,6,31,140291,22.1,Norway2013,"523,502,127,660",109804,2,0.0031962836334243246
Norway,2013,1,4,154,727274,21.17,Norway2013,"523,502,127,660",109804,4,0.016596211897216332
Norway,2013,1,5,92,520439,17.68,Norway2013,"523,502,127,660",109804,3,0.011874483733979202
Norway,2013,1,3,56,345406,16.21,Norway2013,"523,502,127,660",109804,5,0.007878746815199091
Norway,2013,1,2,44,342484,12.85,Norway2013,"523,502,127,660",109804,5,0.007812042003668263
Norway,2013,2,4,75,685393,10.94,Norway2013,"523,502,127,660",109804,4,0.015640132427085385
Norway,2013,2,5,52,522697,9.95,Norway2013,"523,502,127,660",109804,3,0.011926030436387352
Norway,2013,2,3,24,329495,7.28,Norway2013,"523,502,127,660",109804,5,0.007515522908194638
Norway,2013,2,2,20,324191,6.17,Norway2013,"523,502,127,660",109804,5,0.007394440663033955
Norway,2013,2,6,5,213383,2.34,Norway2013,"523,502,127,660",109804,2,0.004864862717754
Norway,2013,1,1,1,315341,0.32,Norway2013,"523,502,127,660",109804,6,0.0071924086363235416
Norway,2013,2,1,0,301211,0.0,Norway2013,"523,502,127,660",109804,6,0.00686984224791471
Norway,2014,1,6,33,143089,23.06,Norway2014,"499,338,534,779",103443,2,0.003260157713733448
Norway,2014,1,5,110,532578,20.65,Norway2014,"499,338,534,779",103443,3,0.01215159862349759
Norway,2014,1,4,147,732244,20.08,Norway2014,"499,338,534,779",103443,4,0.016709669430860486
Norway,2014,1,3,71,353943,20.06,Norway2014,"499,338,534,779",103443,5,0.008073633528422459
Norway,2014,1,2,38,344245,11.04,Norway2014,"499,338,534,779",103443,5,0.007852242952711995
Norway,2014,2,5,51,533630,9.56,Norway2014,"499,338,534,779",103443,3,0.012175614181926895
Norway,2014,2,4,51,688993,7.4,Norway2014,"499,338,534,779",103443,4,0.015722314946425217
Norway,2014,2,3,20,337592,5.92,Norway2014,"499,338,534,779",103443,5,0.0077003650912764714
Norway,2014,2,2,17,325164,5.23,Norway2014,"499,338,534,779",103443,5,0.007416652771733304
Norway,2014,2,6,7,214335,3.27,Norway2014,"499,338,534,779",103443,2,0.0048865954284238655
Norway,2014,1,1,2,317878,0.63,Norway2014,"499,338,534,779",103443,6,0.0072503244839805265
Norway,2014,2,1,1,303487,0.33,Norway2014,"499,338,534,779",103443,6,0.006921799862919558
Norway,2015,1,5,119,544268,21.86,Norway2015,"386,663,139,403",79187,3,0.012418463526576091
Norway,2015,1,6,32,146511,21.84,Norway2015,"386,663,139,403",79187,2,0.0033382767640614745
Norway,2015,1,4,140,736827,19.0,Norway2015,"386,663,139,403",79187,4,0.016814292343675607
Norway,2015,1,3,64,361373,17.71,Norway2015,"386,663,139,403",79187,5,0.00824324911694883
Norway,2015,1,2,43,345115,12.46,Norway2015,"386,663,139,403",79187,5,0.00787210372821912
Norway,2015,2,5,62,544131,11.39,Norway2015,"386,663,139,403",79187,3,0.012415336025145659
Norway,2015,2,3,31,344788,8.99,Norway2015,"386,663,139,403",79187,5,0.007864638816045754
Norway,2015,2,4,61,692881,8.8,Norway2015,"386,663,139,403",79187,4,0.01581107206731223
Norway,2015,2,6,17,215829,7.88,Norway2015,"386,663,139,403",79187,2,0.004920701173949895
Norway,2015,2,2,17,325007,5.23,Norway2015,"386,663,139,403",79187,5,0.007413068700750984
Norway,2015,2,1,2,305804,0.65,Norway2015,"386,663,139,403",79187,6,0.006974693445505776
Norway,2015,1,1,2,320375,0.62,Norway2015,"386,663,139,403",79187,6,0.007307327192533736
Oman,2009,1,6,2,10803,18.51,Oman2009,"48,388,296,489",18557,2,0.00024026972668102974
Oman,2009,1,3,7,429691,1.63,Oman2009,"48,388,296,489",18557,4,0.009802845049242852
Oman,2009,1,2,3,372207,0.81,Oman2009,"48,388,296,489",18557,5,0.008490572843206529
Oman,2009,1,4,1,418960,0.24,Oman2009,"48,388,296,489",18557,3,0.009557872656177377
Oman,2009,2,2,0,272065,0.0,Oman2009,"48,388,296,489",18557,5,0.006204483439948411
Oman,2009,2,3,0,251089,0.0,Oman2009,"48,388,296,489",18557,4,0.005725633293928337
Oman,2009,2,4,0,197737,0.0,Oman2009,"48,388,296,489",18557,3,0.004507688357312062
Oman,2009,2,1,0,240602,0.0,Oman2009,"48,388,296,489",18557,6,0.005486231049395895
Oman,2009,2,5,0,61620,0.0,Oman2009,"48,388,296,489",18557,2,0.0014003444725955085
Oman,2009,2,6,0,13886,0.0,Oman2009,"48,388,296,489",18557,2,0.0003106499231045561
Oman,2009,1,1,0,248322,0.0,Oman2009,"48,388,296,489",18557,6,0.005662466896424641
Oman,2009,1,5,0,90567,0.0,Oman2009,"48,388,296,489",18557,2,0.002061160413520522
Oman,2010,1,4,6,460847,1.3,Oman2010,"58,642,392,718",21337,4,0.01051408909717389
Oman,2010,1,2,4,372402,1.07,Oman2010,"58,642,392,718",21337,5,0.008495024396337435
Oman,2010,1,5,1,98397,1.02,Oman2010,"58,642,392,718",21337,2,0.0022399073930846514
Oman,2010,1,3,2,490613,0.41,Oman2010,"58,642,392,718",21337,4,0.011193601561248713
Oman,2010,2,2,0,269317,0.0,Oman2010,"58,642,392,718",21337,5,0.006141750783519008
Oman,2010,2,3,0,268046,0.0,Oman2010,"58,642,392,718",21337,4,0.00611273578849653
Oman,2010,2,4,0,209172,0.0,Oman2010,"58,642,392,718",21337,4,0.004768731998603993
Oman,2010,2,1,0,237859,0.0,Oman2010,"58,642,392,718",21337,6,0.005423612535354463
Oman,2010,2,5,0,65305,0.0,Oman2010,"58,642,392,718",21337,2,0.0014844674125308618
Oman,2010,2,6,0,14260,0.0,Oman2010,"58,642,392,718",21337,2,0.0003191877737248606
Oman,2010,1,1,0,250444,0.0,Oman2010,"58,642,392,718",21337,6,0.0057109089258799515
Oman,2010,1,6,0,11778,0.0,Oman2010,"58,642,392,718",21337,2,0.00026252749233556693
Oman,2014,1,5,1,129011,0.78,Oman2014,"81,076,723,017",22328,3,0.0029387784061595252
Oman,2014,1,3,4,910905,0.44,Oman2014,"81,076,723,017",22328,5,0.02078822806635307
Oman,2014,1,4,2,700906,0.29,Oman2014,"81,076,723,017",22328,4,0.015994270600007267
Oman,2014,2,2,0,264178,0.0,Oman2014,"81,076,723,017",22328,5,0.0060244352371614015
Oman,2014,2,3,0,333020,0.0,Oman2014,"81,076,723,017",22328,5,0.007595993291714888
Oman,2014,2,4,0,278487,0.0,Oman2014,"81,076,723,017",22328,4,0.00635108792305963
Oman,2014,2,1,0,256150,0.0,Oman2014,"81,076,723,017",22328,6,0.005841168219033581
Oman,2014,2,5,0,85501,0.0,Oman2014,"81,076,723,017",22328,3,0.0019455113460273062
Oman,2014,2,6,0,18358,0.0,Oman2014,"81,076,723,017",22328,2,0.0004127388749067
Oman,2014,1,2,0,366911,0.0,Oman2014,"81,076,723,017",22328,5,0.0083696732258666
Oman,2014,1,1,0,266738,0.0,Oman2014,"81,076,723,017",22328,6,0.006082876139803058
Oman,2014,1,6,0,20933,0.0,Oman2014,"81,076,723,017",22328,2,0.0004715222047122726
Panama,1985,1,6,3,15000,20.0,Panama1985,"6,541,517,100",3443,1,0.00033608084714471445
Panama,1985,1,3,15,168000,8.93,Panama1985,"6,541,517,100",3443,3,0.0038288379190874744
Panama,1985,1,4,14,190000,7.37,Panama1985,"6,541,517,100",3443,2,0.0043310644261642115
Panama,1985,1,2,10,233200,4.29,Panama1985,"6,541,517,100",3443,4,0.005317254658242167
Panama,1985,2,5,3,83000,3.61,Panama1985,"6,541,517,100",3443,1,0.0018884173235637189
Panama,1985,1,5,2,87000,2.3,Panama1985,"6,541,517,100",3443,1,0.0019797312339413075
Panama,1985,2,3,3,160000,1.88,Panama1985,"6,541,517,100",3443,3,0.0036462100983322976
Panama,1985,2,2,4,228100,1.75,Panama1985,"6,541,517,100",3443,4,0.005200829422510741
Panama,1985,2,4,1,182000,0.55,Panama1985,"6,541,517,100",3443,2,0.004148436605409035
Panama,1985,2,1,1,263200,0.38,Panama1985,"6,541,517,100",3443,4,0.006002108986074081
Panama,1985,2,6,0,16000,0.0,Panama1985,"6,541,517,100",3443,1,0.0003589093247391116
Panama,1985,1,1,0,274200,0.0,Panama1985,"6,541,517,100",3443,4,0.006253222239612449
Panama,1986,1,5,14,88800,15.77,Panama1986,"6,797,834,200",3504,1,0.0020208224936112225
Panama,1986,1,4,18,194000,9.28,Panama1986,"6,797,834,200",3504,2,0.0044223783365418
Panama,1986,1,3,15,171600,8.74,Panama1986,"6,797,834,200",3504,3,0.003911020438427304
Panama,1986,1,2,17,238100,7.14,Panama1986,"6,797,834,200",3504,4,0.005429114198454713
Panama,1986,1,6,1,15300,6.54,Panama1986,"6,797,834,200",3504,1,0.0003429293904230336
Panama,1986,2,6,1,16400,6.1,Panama1986,"6,797,834,200",3504,1,0.0003680407157768704
Panama,1986,2,2,8,232900,3.43,Panama1986,"6,797,834,200",3504,4,0.005310406114963848
Panama,1986,2,4,3,185800,1.61,Panama1986,"6,797,834,200",3504,2,0.004235184820267743
Panama,1986,2,3,2,163400,1.22,Panama1986,"6,797,834,200",3504,3,0.003723826922153248
Panama,1986,1,1,2,280000,0.71,Panama1986,"6,797,834,200",3504,4,0.006385627409659952
Panama,1986,2,1,1,268800,0.37,Panama1986,"6,797,834,200",3504,4,0.006129948460602705
Panama,1986,2,5,0,84800,0.0,Panama1986,"6,797,834,200",3504,1,0.0019295085832336338
Panama,1987,1,6,3,15600,19.23,Panama1987,"6,827,665,300",3447,1,0.00034977793370135273
Panama,1987,1,3,18,175200,10.27,Panama1987,"6,827,665,300",3447,3,0.003993202957767134
Panama,1987,1,5,9,90700,9.92,Panama1987,"6,827,665,300",3447,1,0.0020641966010405766
Panama,1987,1,4,16,198200,8.07,Panama1987,"6,827,665,300",3447,2,0.0045182579424382675
Panama,1987,1,2,16,243100,6.58,Panama1987,"6,827,665,300",3447,4,0.005543256586426699
Panama,1987,2,5,3,86600,3.46,Panama1987,"6,827,665,300",3447,1,0.0019705998429035486
Panama,1987,2,2,8,237800,3.36,Panama1987,"6,827,665,300",3447,4,0.005422265655176394
Panama,1987,2,3,5,166900,3.0,Panama1987,"6,827,665,300",3447,3,0.0038037265937336377
Panama,1987,2,4,4,189800,2.11,Panama1987,"6,827,665,300",3447,2,0.004326498730645332
Panama,1987,1,1,2,285900,0.7,Panama1987,"6,827,665,300",3447,4,0.006520315427466896
Panama,1987,2,1,1,274400,0.36,Panama1987,"6,827,665,300",3447,4,0.006257787935131328
Panama,1987,2,6,0,16600,0.0,Panama1987,"6,827,665,300",3447,1,0.0003726064112957499
Panama,1988,1,3,20,184509,10.84,Panama1988,"5,902,783,400",2859,3,0.004205713255693377
Panama,1988,1,6,2,18469,10.83,Panama1988,"5,902,783,400",2859,1,0.0004152728359196781
Panama,1988,1,4,19,208538,9.11,Panama1988,"5,902,783,400",2859,2,0.004754258743809145
Panama,1988,1,2,19,249617,7.61,Panama1988,"5,902,783,400",2859,4,0.005692029774909384
Panama,1988,1,5,5,91079,5.49,Panama1988,"5,902,783,400",2859,1,0.0020728485940488535
Panama,1988,2,6,1,21630,4.62,Panama1988,"5,902,783,400",2859,1,0.0004874336535955674
Panama,1988,2,5,4,90288,4.43,Panama1988,"5,902,783,400",2859,1,0.002054791268271685
Panama,1988,2,2,9,242006,3.72,Panama1988,"5,902,783,400",2859,4,0.005518282231938428
Panama,1988,2,4,4,206867,1.93,Panama1988,"5,902,783,400",2859,2,0.0047161123577489075
Panama,1988,2,1,2,278724,0.72,Panama1988,"5,902,783,400",2859,4,0.006356498272249502
Panama,1988,2,3,1,182061,0.55,Panama1988,"5,902,783,400",2859,3,0.004149829142542293
Panama,1988,1,1,1,290522,0.34,Panama1988,"5,902,783,400",2859,4,0.006625828650908199
Panama,1989,1,6,4,19163,20.87,Panama1989,"5,918,469,800",2802,1,0.0004311157993701897
Panama,1989,1,3,18,190591,9.44,Panama1989,"5,918,469,800",2802,3,0.0043445560564225
Panama,1989,1,4,15,215756,6.95,Panama1989,"5,918,469,800",2802,2,0.004919034695085504
Panama,1989,1,2,17,254642,6.68,Panama1989,"5,918,469,800",2802,4,0.00580674287482123
Panama,1989,1,5,6,93894,6.39,Panama1989,"5,918,469,800",2802,1,0.0021371107584770813
Panama,1989,2,2,4,246800,1.62,Panama1989,"5,918,469,800",2802,4,0.005627721953525968
Panama,1989,2,4,3,214541,1.4,Panama1989,"5,918,469,800",2802,2,0.004891298094808311
Panama,1989,2,5,1,93400,1.07,Panama1989,"5,918,469,800",2802,1,0.002125833490545449
Panama,1989,2,3,1,188050,0.53,Panama1989,"5,918,469,800",2802,3,0.004286548894855137
Panama,1989,1,1,1,292622,0.34,Panama1989,"5,918,469,800",2802,4,0.006673768453856433
Panama,1989,2,1,0,280439,0.0,Panama1989,"5,918,469,800",2802,4,0.006395649111323893
Panama,1989,2,6,0,22581,0.0,Panama1989,"5,918,469,800",2802,1,0.0005091435357878391
Panama,1996,1,6,4,25684,15.57,Panama1996,"9,870,494,000",3992,1,0.0005799803017632534
Panama,1996,1,3,30,232978,12.88,Panama1996,"9,870,494,000",3992,4,0.005312186736216211
Panama,1996,1,4,30,277304,10.82,Panama1996,"9,870,494,000",3992,3,0.006324081834065458
Panama,1996,1,5,11,116725,9.42,Panama1996,"9,870,494,000",3992,2,0.002658307730434762
Panama,1996,1,2,23,282819,8.13,Panama1996,"9,870,494,000",3992,4,0.006449980887998558
Panama,1996,2,6,1,30136,3.32,Panama1996,"9,870,494,000",3992,1,0.0006816126840135093
Panama,1996,2,2,5,273332,1.83,Panama1996,"9,870,494,000",3992,4,0.006233407121060512
Panama,1996,2,5,2,118953,1.68,Panama1996,"9,870,494,000",3992,2,0.0027091695785150787
Panama,1996,2,3,3,229521,1.31,Panama1996,"9,870,494,000",3992,4,0.00523326868917238
Panama,1996,2,4,3,278702,1.08,Panama1996,"9,870,494,000",3992,3,0.006355996045742425
Panama,1996,2,1,1,296877,0.34,Panama1996,"9,870,494,000",3992,5,0.006770903626020593
Panama,1996,1,1,0,309820,0.0,Panama1996,"9,870,494,000",3992,5,0.007066372611524875
Panama,1997,1,3,45,238869,18.84,Panama1997,"10,677,286,100",4227,4,0.005446669297724804
Panama,1997,1,6,5,26850,18.62,Panama1997,"10,677,286,100",4227,1,0.0006065983066383204
Panama,1997,1,4,37,287568,12.87,Panama1997,"10,677,286,100",4227,3,0.00655839332809435
Panama,1997,1,5,12,120516,9.96,Panama1997,"10,677,286,100",4227,2,0.0027448504889951214
Panama,1997,1,2,24,285627,8.4,Panama1997,"10,677,286,100",4227,4,0.006514083253083625
Panama,1997,2,6,2,31304,6.39,Panama1997,"10,677,286,100",4227,1,0.0007082763458437652
Panama,1997,2,2,8,275779,2.9,Panama1997,"10,677,286,100",4227,4,0.006289268405734003
Panama,1997,2,4,7,289218,2.42,Panama1997,"10,677,286,100",4227,3,0.006596060316125105
Panama,1997,2,5,2,123175,1.62,Panama1997,"10,677,286,100",4227,2,0.0028055514109186232
Panama,1997,2,3,2,235216,0.85,Panama1997,"10,677,286,100",4227,4,0.005363276869072471
Panama,1997,1,1,1,312443,0.32,Panama1997,"10,677,286,100",4227,5,0.007126251708254978
Panama,1997,2,1,0,299645,0.0,Panama1997,"10,677,286,100",4227,5,0.006834092852001884
Panama,1998,1,5,21,124577,16.86,Panama1998,"11,575,486,400",4488,2,0.002837556936505968
Panama,1998,1,3,34,244555,13.9,Panama1998,"11,575,486,400",4488,4,0.005576472021326546
Panama,1998,1,2,36,288189,12.49,Panama1998,"11,575,486,400",4488,4,0.00657256981268047
Panama,1998,1,6,3,27984,10.72,Panama1998,"11,575,486,400",4488,1,0.0006324858002303667
Panama,1998,1,4,30,298156,10.06,Panama1998,"11,575,486,400",4488,3,0.0068001012488638265
Panama,1998,2,2,9,277912,3.24,Panama1998,"11,575,486,400",4488,4,0.0063379615484428515
Panama,1998,2,6,1,32466,3.08,Panama1998,"11,575,486,400",4488,1,0.0007348030368084546
Panama,1998,2,5,3,127666,2.35,Panama1998,"11,575,486,400",4488,2,0.0029080741037950607
Panama,1998,2,4,7,300007,2.33,Panama1998,"11,575,486,400",4488,3,0.006842356760891056
Panama,1998,2,3,4,240696,1.66,Panama1998,"11,575,486,400",4488,4,0.005488376926289768
Panama,1998,2,1,0,302283,0.0,Panama1998,"11,575,486,400",4488,5,0.006894314375895903
Panama,1998,1,1,0,314942,0.0,Panama1998,"11,575,486,400",4488,5,0.007183300073763377
Panama,1999,1,6,5,29088,17.19,Panama1999,"12,130,252,200",4606,1,0.0006576884394945812
Panama,1999,1,3,39,250022,15.6,Panama1999,"12,130,252,200",4606,4,0.005701275308335116
Panama,1999,1,5,18,128928,13.96,Panama1999,"12,130,252,200",4606,2,0.00293688364251919
Panama,1999,1,4,34,309108,11.0,Panama1999,"12,130,252,200",4606,3,0.007050118735477664
Panama,1999,1,2,27,290738,9.29,Panama1999,"12,130,252,200",4606,4,0.0066307596020685885
Panama,1999,2,6,1,33654,2.97,Panama1999,"12,130,252,200",4606,1,0.0007619232681905984
Panama,1999,2,2,6,280022,2.14,Panama1999,"12,130,252,200",4606,4,0.00638612963616703
Panama,1999,2,3,5,245958,2.03,Panama1999,"12,130,252,200",4606,4,0.005608500375391486
Panama,1999,2,5,2,132455,1.51,Panama1999,"12,130,252,200",4606,2,0.0030173996829946288
Panama,1999,2,4,3,311124,0.96,Panama1999,"12,130,252,200",4606,3,0.0070961409463079685
Panama,1999,2,1,2,304856,0.66,Panama1999,"12,130,252,200",4606,5,0.006953052048746288
